date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:58	69285/69285	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/home-chat.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-chat.html	(from )
12:58:59	68/68	---M--	200	added ('OK')	text/plain	date:Thu,%2006%20Aug%202020%2005:37:55%20GMT	http://droitthemes.com/robots.txt		(from )
12:58:59	2384/2384	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2017:08:56%20GMT	http://droitthemes.com/html/saasland/img/favicon.png	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/favicon.png	(from http://droitthemes.com/html/saasland/home-chat.html)
12:58:59	142047/142047	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2017:08:52%20GMT	http://droitthemes.com/html/saasland/css/bootstrap.min.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/css/bootstrap.min.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:58:59	17516/17516	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2017:09:44%20GMT	http://droitthemes.com/html/saasland/vendors/themify-icon/themify-icons.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/vendors/themify-icon/themify-icons.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:00	11557/11557	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2017:09:44%20GMT	http://droitthemes.com/html/saasland/vendors/simple-line-icon/simple-line-icons.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/vendors/simple-line-icon/simple-line-icons.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:00	71403/71403	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2017:09:42%20GMT	http://droitthemes.com/html/saasland/vendors/font-awesome/css/all.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/vendors/font-awesome/css/all.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:00	960/960	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2017:09:42%20GMT	http://droitthemes.com/html/saasland/vendors/flaticon/flaticon.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/vendors/flaticon/flaticon.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:01	83671/83671	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2017:09:38%20GMT	http://droitthemes.com/html/saasland/vendors/animation/animate.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/vendors/animation/animate.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:01	3356/3356	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2017:09:44%20GMT	http://droitthemes.com/html/saasland/vendors/owl-carousel/assets/owl.carousel.min.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/vendors/owl-carousel/assets/owl.carousel.min.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:01	7857/7857	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2017:09:42%20GMT	http://droitthemes.com/html/saasland/vendors/magnify-pop/magnific-popup.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/vendors/magnify-pop/magnific-popup.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:01	26396/26396	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2017:09:42%20GMT	http://droitthemes.com/html/saasland/vendors/elagent/style.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/vendors/elagent/style.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:01	42839/42839	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2017:09:44%20GMT	http://droitthemes.com/html/saasland/vendors/scroll/jquery.mCustomScrollbar.min.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/vendors/scroll/jquery.mCustomScrollbar.min.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:02	496857/496857	---M-Z	200	added ('OK')	text/css	date:Wed,%2015%20Jul%202020%2000:10:44%20GMT	http://droitthemes.com/html/saasland/css/style.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/css/style.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:04	143244/143244	---M-Z	200	added ('OK')	text/css	date:Wed,%2015%20Jul%202020%2001:01:02%20GMT	http://droitthemes.com/html/saasland/css/responsive.css	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/css/responsive.css	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:04	4370/4370	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2017:08:56%20GMT	http://droitthemes.com/html/saasland/img/logo.png	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/logo.png	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:04	59427/59427	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:46%20GMT	http://droitthemes.com/html/saasland/home-tracking.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-tracking.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:05	93192/93192	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/home-event.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-event.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:06	81123/81123	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/home-security.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-security.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:10	30231/30231	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home-track.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home-track.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:10	23448/23448	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home-split.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-split.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:16	33779/33779	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home7.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home7.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:16	74888/74888	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:34%20GMT	http://droitthemes.com/html/saasland/home-support.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-support.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:18	9289/9289	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:22%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/support.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/support.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:19	74645/74645	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:46%20GMT	http://droitthemes.com/html/saasland/home-color.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-color.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:21	12077/12077	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home-animation.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home-animation.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:22	74438/74438	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home_analytics_software.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home_analytics_software.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:24	9257/9257	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/analytices.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/analytices.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:25	105891/105891	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home-hosting.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-hosting.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:26	141084/141084	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home-chat.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home-chat.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:26	7632/7632	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/hosting.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/hosting.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:27	122910/122910	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:46%20GMT	http://droitthemes.com/html/saasland/home-pos.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-pos.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:27	72254/72254	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home-erp.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-erp.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:30	147622/147622	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home-event.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home-event.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:30	71624/71624	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/home-prototype-two.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-prototype-two.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:34	168547/168547	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home-security.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home-security.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:34	20967/20967	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:22%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/Prototyping_Tool.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/Prototyping_Tool.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:34	65726/65726	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home-payment-processing.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-payment-processing.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:35	69836/69836	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home-mail.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-mail.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:41	36796/36796	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home16.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home16.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:41	71560/71560	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:38%20GMT	http://droitthemes.com/html/saasland/home-startup.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-startup.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:41	35904/35904	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home9.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home9.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:41	64205/64205	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/home-saas.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-saas.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:46	28864/28864	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home15.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home15.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:46	28779/28779	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home17.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home17.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:46	70835/70835	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:38%20GMT	http://droitthemes.com/html/saasland/home-software-dark.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-software-dark.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:47	75421/75421	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home-app-showcase.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-app-showcase.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:51	29293/29293	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home13.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home13.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:52	71834/71834	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:38%20GMT	http://droitthemes.com/html/saasland/home-digital-marketing.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-digital-marketing.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:53	33679/33679	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home14.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home14.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:53	87031/87031	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home-cloud.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-cloud.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:57	28912/28912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home11.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home11.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:57	59946/59946	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home-hr-management.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-hr-management.html	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:58	29161/29161	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home12.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home12.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
12:59:59	64573/64573	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:34%20GMT	http://droitthemes.com/html/saasland/home-marketing-two.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-marketing-two.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:03	33664/33664	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home4.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home4.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:03	69320/69320	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home-payment-style2.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-payment-style2.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:04	28250/28250	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home3.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home3.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:04	66112/66112	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/home-digital-marketing-two.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-digital-marketing-two.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:08	29098/29098	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home1.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home1.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:08	79656/79656	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:34%20GMT	http://droitthemes.com/html/saasland/home-project-management.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-project-management.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:10	34880/34880	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home5.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home5.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:11	68458/68458	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/home-saas-two.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-saas-two.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:13	23740/23740	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home8.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home8.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:13	77618/77618	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:38%20GMT	http://droitthemes.com/html/saasland/home-company.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/home-company.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:16	30692/30692	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2017:09:22%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/saas2-slider.png	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/saas2-slider.png	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:17	62000/62000	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:38%20GMT	http://droitthemes.com/html/saasland/service-1.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/service-1.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:17	62746/62746	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:38%20GMT	http://droitthemes.com/html/saasland/service-2.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/service-2.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:17	58945/58945	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/service-3.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/service-3.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:18	57863/57863	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:38%20GMT	http://droitthemes.com/html/saasland/service-details.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/service-details.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:18	68375/68375	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/job-listing.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/job-listing.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:18	61699/61699	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:46%20GMT	http://droitthemes.com/html/saasland/job-details.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/job-details.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:19	59729/59729	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/job-apply.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/job-apply.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:19	69143/69143	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2022:04:36%20GMT	http://droitthemes.com/html/saasland/about.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/about.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:19	60287/60287	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:34%20GMT	http://droitthemes.com/html/saasland/process.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/process.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:20	26788/26788	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2017:09:20%20GMT	http://droitthemes.com/html/saasland/img/mega-menu-img/home2.jpg	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/img/mega-menu-img/home2.jpg	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:20	67397/67397	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/price.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/price.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:20	61548/61548	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:34%20GMT	http://droitthemes.com/html/saasland/case-study.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/case-study.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:20	59159/59159	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/case-study-details.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/case-study-details.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:20	69708/69708	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:46%20GMT	http://droitthemes.com/html/saasland/team.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/team.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:21	57858/57858	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/sign-up-1.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/sign-up-1.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:21	56827/56827	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:46%20GMT	http://droitthemes.com/html/saasland/sign-up-2.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/sign-up-2.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:21	56103/56103	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/login.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/login.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:22	57389/57389	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:08:54%20GMT	http://droitthemes.com/html/saasland/login-two.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/login-two.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:22	95625/95625	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:38%20GMT	http://droitthemes.com/html/saasland/faq.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/faq.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:22	57576/57576	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:46%20GMT	http://droitthemes.com/html/saasland/contact-1.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/contact-1.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:22	57648/57648	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:38%20GMT	http://droitthemes.com/html/saasland/contact-2.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/contact-2.html	(from http://droitthemes.com/html/saasland/home-chat.html)
13:00:23	54217/54217	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2017:09:36%20GMT	http://droitthemes.com/html/saasland/thanks.html	C:/My%20Web%20Sites/xyz5/droitthemes.com/html/saasland/thanks.html	(from http://droitthemes.com/html/saasland/home-chat.html)
